"Gene","RBL1"
"MGC5302",0
"MGC5306",0
"MGC5338",0
"MGC5347",0
"MGC5350",0
"MGC5356",0
"MGC5363",0
"MGC5370",-0.1004
"MGC5384",0
"MGC5395",0
"MGC5499",0
"MGC5509",0
"MGC5528",0
"MGC5540",0
"MGC5560",0
"MGC5566",0
"MGC5585",0
"MGC5590",0
"MGC5601",0
"MGC5627",0
"MGC61571",-0.4157
"MGC7036",-0.2591
"MGC70870",0.1171
"MGC8407",0
"MGC861",0
"MGC955",0
"MGC9712",-1.5806
"MGEA5",0
"MGLL",0
"mGluR1",0
"mGluR1beta",0
"mGluR7",0
"mGluR8c",0
"MGME1",0
"MGMT",0
"MGP",0
"MGRN1",0
"MGST1",0
"MGST2",0
"MGST3",0
"MHCBFB",0
"MHS4R2",0
"MIA",0
"MIA2",-0.2692
"MIA2",-0.2061
"MIA3",0
"MIB1",0
"MIB2",-2.527
"MIBP",0
"MIC1",0
"MICA",0
"MICAL1",-0.347
"MICAL2",-0.5948
"MICAL2",0.358
"MICAL3",0
"MICALCL",0
"MICALL1",0
"MICALL2",-0.7883
"MICALL2",-2.3818
"MICB",0
"MICU2",0
"MICU3",0
"MID1",-0.0937
"MID1",-0.6834
"MID1IP1",-0.1122
"MID2",0.2565
"MIDN",-0.0925
"MIEF1",0
"MIEF2",0
"MIEN1",0
"MIER1",-0.3524
"MIER1",0.0012
"MIER1",-0.2158
"MIER2",0.0222
"MIER2",-0.0916
"MIER3",0
"MIF",-0.1238
"MIF4GD",0
"MIGA1",0
"MIGA2",0
"MIHC",0
"MIIP",0
"MIL1",0
"MILD1",0
"MILR1",0
"MI0.0",0
"MINK",0
"MINK1",0
"MINOR",0
"MINOS1",0
"MINPP1",-0.523
"MIOS",0
"MIOX",0
"MIP",-0.2191
"MIPEP",0.2533
"MIPOL1",0
"MIR",0
"MIR cl-10",0
"MIR1-1HG",0
"MIR101-2",0
"MIR105-1",0
"MIR106A",0
"MIR106B",0
"MIR1182",0
"MIR124-1",0
"MIR124-2",0
"MIR126",0
"MIR1273F",0
"MIR129-1",0
"MIR133B",0
"MIR147A",0
"MIR148A",0
"MIR153-2",0
"MIR17HG",0
"MIR181A1",0
"MIR181A2",0
"MIR181B2",0
"MIR182",0
"MIR183",0
"MIR188",0
"MIR199B",0
"MIR19B2",0
"MIR204",0
"MIR219A2",0
"MIR221",0
"MIR222",0
"MIR223",0
"MIR224",0
"MIR23B",0
"MIR24-1",0
"MIR25",0
"MIR27B",0
"MIR29A",0
"MIR29B1",0
"MIR30B",0
"MIR30D",0
"MIR31",0
"MIR31HG",0
"MIR32",0
"MIR320A",0
"MIR339",0
"MIR3648",0
"MIR3662",0
"MIR455",0
"MIR503",0
"MIR503HG",0
"MIR504",0
"MIR509-1",0
"MIR548AA1",0
"MIR548D1",0
"MIR567",0
"MIR600HG",0
"MIR6087",0
"MIR622",0
"MIR640",0
"MIR671",0
"MIR92A2",0
"MIR93",0
"MIR96",0
"MIR98",0
"MIRLET7A1",0
"MIRLET7D",0
"MIRLET7F1",0
"MIRLET7F2",0
"MIS12",0
"MIS18A",0
"MIS18BP1",0
"MISP",0
"MISP3",0
"MITD1",0
"MITF",-0.2483
"MITF",0.0102
"MITF",-0.2599
"MIXL1",-0.1603
"MIZF",0.1075
"MIZF",-1.0186
"MKI67",0.2888
"MKKS",-0.5488
"MKKS",-5.7333
"MKL1",0.0511
"MKL2",-0.9062
"MKLN1",0
"MKNK1",0
"MKNK2",-0.4988
"MKNK2",-0.038
"mkp",0
"MKP-7",0
"MKPX",0
"MKRN1",0
"MKRN2",0
"MKRN2OS",0
"MKRN3",0
"MKRN4",0
"MKS1",0.0762
"MKX",0.2828
"MKX",-0.0274
"MLA0.0",0
"MLC1",0
"MLE1",0
"MLEC",0
"MLF1",0
"MLF1IP",-0.3505
"MLF2",-0.4167
"MLH1",0
"MLH3",0.0729
"MLIP",0
"MLK4",0
"MLKL",0
"mlklak",0
"MLL",1.4147
"MLL",0.1132
"MLL2",-0.388
"MLL2",0.2314
"MLL3",-0.0291
"MLL3",-0.4262
"MLL3",-0.1889
"MLL5",0.1821
"MLL5",0.2726
"MLLT1",0.1405
"MLLT1",-0.4733
"MLLT10",-0.1182
"MLLT10",-0.0726
"MLLT10",0.1936
"MLLT11",-3.1201
"MLLT3",-0.1249
"MLLT3",-0.5105
"MLLT4",0
"MLLT4-AS1",0
"MLLT6",-0.067
"MLLT6",2.4228
"MLLT7",-0.2478
"MLLT7",0.1388
"MLN",0
"MLN51",0
"MLNR",0
"MLPH",0
"MLSN1",0
"MLSN2",0
"MLST8",0
"MLX",2.4537
"MLX",0.0986
"MLX",0.6433
"MLXIP",0.4255
"MLXIP",-0.1686
"MLXIPL",-0.3324
"MLXIPL",-0.474
"MLYCD",0
"mm-1",0
"MMAA",0
"MMAB",-0.4644
"MMAB",0.3147
"MMAC1",0
"MMACHC",0
"MMADHC",0
"MMD",-0.4789
"MMD2",0
"MME",0
"MMEL1",0
"MMGT1",0
"MMP1",1.6388
"MMP10",-0.5609
"MMP11",0
"MMP12",0
"MMP13",0
"MMP14",0
"MMP15",0
"MMP16",0
"MMP17",0
"MMP19",0.0134
"MMP19",0.478
"MMP2",-0.016
"MMP20",0
"MMP21",0
"MMP23A",0
"MMP23B",0
"MMP24",-0.2674
"MMP25",0
"MMP26",0
"MMP27",0
"MMP28",0.5373
"MMP3",0.1778
"MMP7",0
"MMP8",0
"MMP9",0
"MMPL1",0
"MMRN1",0
"MMRN2",0.6994
"MMRN2",0.771
"MMS19",0
"MMS19L",-1.299
"MMS19L",-0.9866
"MMS22L",0
"MN1",-0.2312
"M0.0B",0.0402
"M0.0B",-0.1314
"M0.0T1",-0.1256
"mnb",0
"MND1",0
"MNDA",-0.3027
"MNS1",0
"MNT",-0.1072
"MNX1",0
"MOAP1",0
"MOB1A",0
"MOB1B",0
"MOB2",0
"MOB3A",0
"MOB3B",0
"MOB3C",0
"MOB4",0
"MOBK1B",0.4063
"MOBK1B",-0.2356
"MOBKL2B",0.2756
"MOBKL2B",-0.6941
"MOBP",0
"MOCOS",-0.0354
"MOCS2",0
"MOCS3",0
"MOG",-0.3482
"MOG1",0
"MOGAT1",0
"MOGAT2",0
"MOGAT3",0
"MOGS",0
"MOK",0
"MON1B",-1.5601
"MON1B",-0.5622
"MON1B",0.0806
"MON2",0
"mop-1",0
"mop-4",0
"MOP9",0
"MOR1",0
"MORC",0
"MORC1",0
"MORC3",0
"MORC4",0
"MORF",0
"MORF4",0
"MORF4L1",0.1629
"MORF4L1",0.4486
"MORF4L2",-0.7274
"MORF4L2",0.2983
"MORN1",0
"MORN2",0
"MORN3",-0.4446
"MORN4",0
"MORN5",0
"MOS",0
"MOSPD1",0
"MOSPD2",0
"MOSPD3",0
"MOST-1",0
"MOST2",0
"MOT8",0
"MOV10",-3.2402
"MOV10L1",0
"MOXD1",0
"MOZCBP",0
"MP1",0
"MPC1",0
"MPC1L",0
"MPC2",0
"MPDU1",0
"MPDZ",0.2337
"MPDZ",0.1404
"MPEG1",0
"MPG",-0.4348
"MPHOSPH10",0
"MPHOSPH6",0.0416
"MPHOSPH6",-0.0132
"MPHOSPH8",0
"MPHOSPH9",0
"MPI",-1.7095
"MPL",0
"MPLKIP",0
"MPND",0
"MPO",0
"MPP1",0
"MPP2",0
"MPP3",0.4311
"MPP3",0.8858
"MPP5",0.567
"MPP5",-0.1793
"MPP6",0
"MPP7",0.069
"MPP7",-0.0848
"mpp9",0
"MPPE1",-0.0701
"MPPE1",0.8669
"MPPED1",0
"MPPED2",-0.1729
"MPPED2",0.0026
"MPRIP",0
"MPST",0
"MPV17",-2.7881
"MPV17L",0
"MPV17L2",0
"MPZ",0
"MPZL1",0
"MPZL2",0
"MPZL3",0
"MR1",0.0109
"MR1",-0.0114
"MR1B",0
"MR1C",0
"MR1D",0
"MRAP",0
"MRAP2",0
"MRAS",0
"MRC1",0
"MRC2",0
"MRE11A",0
"MREG",0
"MRF-1",0
"MRFAP1",0
"MRFAP1L1",0
"MRG1",0
"MRG15",0
"MRGBP",0
"MRGPRD",0
"MRGPRE",-0.7247
"MRGPRF",0
"MRGPRG",0
"MRGPRX1",0
"MRGPRX2",0
"MRGPRX3",0
"MRGPRX4",-0.6811
"MRI1",0
"MRLC2",0.0554
"MRLC2",0.0232
"MRM1",0
"MRM2",0
"MRM3",0
"MRO",0
"MROH1",0
"MROH2B",0
"MROH5",0
"MROH6",0
"MROH7",0
"MROH9",0
"MRP3",0
"MRPL1",0
"MRPL10",0
"MRPL11",0
"MRPL12",-0.3446
"MRPL13",0
"MRPL14",0
"MRPL15",0
"MRPL16",0
"MRPL17",-0.2714
"MRPL18",0
"MRPL19",0
"MRPL2",0
"MRPL20",0
"MRPL21",0
"MRPL22",0
"MRPL23",-0.4575
"MRPL24",0
"MRPL27",0
"MRPL28",-0.131
"MRPL3",0
"MRPL30",-0.2116
"MRPL30",0.3983
"MRPL30",0.4188
"MRPL32",0
"MRPL33",0
"MRPL34",0
"MRPL35",0
"MRPL36",0
"MRPL37",0
"MRPL38",0
"MRPL4",0
"MRPL40",0
"MRPL41",0
"MRPL42",0
"MRPL43",0
"MRPL44",0
"MRPL46",0
"MRPL47",0
"MRPL48",0
"MRPL49",0
"MRPL50",0
"MRPL51",0
"MRPL52",0
"MRPL53",0
"MRPL54",0
"MRPL55",0
"MRPL57",0
"MRPL58",0
"MRPL9",0
"MRPS10",0
"MRPS11",0
"MRPS12",0
"MRPS14",-0.1785
"MRPS15",0
"MRPS16",0
"MRPS17",0
"MRPS18a",0
"MRPS18A",0
"MRPS18B",-0.3582
"MRPS18C",0
"MRPS2",0
"MRPS21",0
"MRPS22",0
"MRPS23",0
"MRPS24",0
"MRPS25",0
"MRPS26",-0.0945
"MRPS27",0.2649
"MRPS28",-0.1978
"MRPS30",0
"MRPS31",0.112
"MRPS33",0
"MRPS34",0
"MRPS35",0
"MRPS36",0
"MRPS5",0
"MRPS6",0
"MRPS7",0
"MRPS9",0
"MRRF",0
"MRRFP1",0
"MRS2",0
"MRS2L",-0.9805
"MRTO4",0
"MRVI1",0
"MS4A1",0
"MS4A10",0
"MS4A12",0
"MS4A13",0
"MS4A14",0
"MS4A15",0
"MS4A2",0
"MS4A3",0
"MS4A4",0
"MS4A4A",0.0615
"MS4A5",0
"MS4A6",0
"MS4A6A",0
"MS4A6E",0
"MS4A7",0
"MS4A8",0
"MSANTD1",0
"MSANTD2",0
"MSANTD3",0
"MSANTD3-TMEFF1",0
"MSANTD4",0
"MSC",-0.0214
"MSF",0
"MSGN1",0
"MSH2",-0.1205
"MSH3",0.237
"MSH3",0.1179
"MSH4",0
"MSH5",0
"MSH6",-0.2673
"MSI1",0
"MSI2",0.1355
"MSI2",0.0493
"MSL1",0
"MSL2",0
"MSL3",0
"MSL3L1",-0.0143
"MSL3L1",0.0914
"MSLN",0
"MSMB",0
"MSMO1",0
"MSMP",0
"MSN",0
"mspl",0
"msps",0
"MSR1",0
"MSRA",2.2471
"MSRA",-0.9032
"MSRB1",0
"MSRB2",-0.0141
"MSRB3",0
"MSS51",0
"MST1",0
"MST1R",0
"MST4",0
"MSTN",0
"MSTO1",0.2998
"MSTP032",0
"MSTP9",-0.2483
"MSX1",-0.0309
"MSX1",1.0608
"MSX2",-0.3233
"MT1A",0
"MT1B",0
"MT1E",-0.3595
"MT1F",0
"MT1H",0
"MT1P1",0
"MT1X",0
"MT2A",0
"MT3",0
"MT4",0
"MTA1",-1.1957
"MTA1",-0.1306
"MTA2",-0.4048
"MTA3",-1.4836
"MTA3",0.263
"MTAP",0.0915
"MTAP",-0.0545
"MTAP",0.0992
"MTAP44",0
"MTBP",0.273
"MTBP",0.1868
"MTBT1",0
"MTCH1",0
"MTCH2",0
"MTCL1",0
"MTCP1",0
"MTCP1NB",0
"MTDH",0.2242
"MTERF",-0.2998
"MTERF",-0.0563
"MTERF",0.1747
"MTERF1",0
"MTERF2",0
"MTERF3",0
"MTERF4",0
"MTERFD1",0
"MTERFD3",-0.0907
"MTF1",-9.3814
"MTF2",0
"MTFMT",0
"MTFP1",0
"MTFR1",0
"MTFR1L",0
"MTFR2",0
"MTG1",0.6537
"MTG2",0
"MTG8",0
"MTHFD1",-0.3138
"MTHFD1L",0.0699
"MTHFD1L",0.2075
"MTHFD2",0
"MTHFD2L",0
"MTHFR",0
"MTHFS",0
"MTHFSD",0
"MTIF2",0
"MTIF3",0
"MTL5",0
"MTM1",0
"MTMR1",0
"MTMR10",0
"MTMR11",0.7901
"MTMR11",0.0156
"MTMR12",0
"MTMR14",0
"MTMR2",-1.1258
"MTMR2",-0.3891
"MTMR3",-0.8563
"MTMR4",-0.1374
"MTMR4",-0.4383
"MTMR6",-0.2087
"MTMR6",0.0483
"MTMR7",0
"MTMR8",0
"MTMR9",-0.0482
"MTMR9",-0.4916
"MTNR1A",0
"MTNR1B",0
"MTO1",0
"MTOR",0
"MTPAP",0
"MTPN",0
"MTR",0
"MTR1",0
"MTRF1",0
"MTRF1L",0
"MTRNR2L1",0
"MTRNR2L10",0
"MTRNR2L2",0
"MTRNR2L3",0
"MTRNR2L4",0
"MTRNR2L5",0
"MTRNR2L6",0
"MTRNR2L7",0
"MTRNR2L8",0
"MTRR",0
"MTSS1",0
"MTSS1L",0
"MTTP",0
"MTURN",0
"MTUS1",-0.0602
"MTUS2",0
"MTX1",0
"MTX2",0
"MTX3",0
"MUC1",-0.2585
"MUC12",0
"MUC15",-0.6375
"MUC16",0
"MUC17",0
"MUC20",0
"MUC21",0
"MUC22",0
"MUC3",0
"MUC3A",0
"MUC3B",0
"MUC4",0
"MUC5AC",0
"MUC5B",-0.4326
"MUC5B",-0.438
"MUC5B",0.1547
"MUC6",0
"MUC7",0
"MUC8",0
"MUCDHL",0
"MUCL1",0
"MUL1",0
"MUM1",0
"MUM1L1",0
"MURC",0
"MUS81",0
"MUSK",0
"MUSTN1",0
"MUT",0
"MUTYH",0
"MVB12A",0
"MVB12B",0
"MVD",0
"MVK",-0.1358
"MVK",-0.4284
"MVP",0
"MX1",0
"MX2",0
"MXD1",0.119
"MXD1",-1.4326
"MXD3",0.1655
"MXD3",-0.7602
"MXD4",0.3636
"MXD4",-0.9091
"MXI1",-0.0589
"MXRA5",0
"MXRA7",0
"MXRA8",0.3232
"MXRA8",-0.3063
"MY014",0
"MYADM",0
"MYADML2",0
"MYB",0.0139
"MYBBP1A",2.8179
"MYBL1",0.0183
"MYBL1",-0.2756
"MYBL2",-2.7786
"MYBPC1",0
"MYBPC2",0
"MYBPC3",0.2682
"MYBPH",0
"MYBPHL",0
"MYC",-0.7459
"MYC",0.0714
"MYCBP",0.1762
"MYCBP",0.5142
"MYCBP2",0.563
"MYCBP2",-1.2295
"MYCBP2-AS1",0
"MYCL",0
"MYCL1",-0.138
"MYCL1",-0.0069
"MYCL2",0
"MYCN",5.6808
"MYCN",-0.5892
"MYCT1",0
"MYD88",0
"MYDGF",0
"MYEF2",-0.4805
"MYEOV",0
"MYF5",-0.2121
"MYF6",-0.1841
"MYG1",0
"MYH1",0
"MYH10",0.3176
"MYH10",0.8627
"MYH10",0.1004
"MYH11",0
"MYH13",0
"MYH14",0.5343
"MYH14",-0.6173
"MYH15",0.2644
"MYH16",0
"MYH2",0.3517
"MYH3",0
"MYH4",0
"MYH6",0
"MYH7",0.1492
"MYH7B",0
"MYH8",0
"MYH9",0
"MYL1",0
"MYL10",0
"MYL12A",0
"MYL2",0
"MYL3",0
"MYL4",0
"MYL5",0
"MYL6",0
"MYL6B",0
"MYL7",0
"MYL9",-0.3915
"MYLIP",0.5862
"MYLK",-1.9697
"MYLK2",0
"MYLK3",0
"MYLK4",0
"MYLPF",0
"MYNN",0
"MYO10",0.1513
"MYO10",-0.0739
"MYO10",-0.2466
"MYO15",0
"MYO15A",0
"MYO15B",0.3234
"MYO16",0
"MYO18A",-1.3931
"MYO18B",0
"MYO19",0
"MYO1A",0
"MYO1B",0
"MYO1C",0
"MYO1D",0
"MYO1E",-1.6422
"MYO1F",0.3457
"MYO1F",0.2055
"MYO1G",0
"MYO3A",0
"MYO3B",-0.2334
"MYO3B",-0.3419
"MYO5A",0.4154
"MYO5A",-0.2968
"MYO5B",2.3039
"MYO5C",-0.659
"MYO6",1.0768
"MYO6",3.6412
"MYO7A",0
"MYO7B",-0.8043
"MYO9A",0
"MYO9b",0
"MYO9B",0.2409
"MYO9B",1.1603
"MYOC",0
"MYOCD",-0.0437
"MYOD1",-2.2486
"MYOF",0
"MYOG",0.2003
"MYOG",-0.7929
"MYOHD1",-0.9351
"MYOHD1",-0.3061
"MYOM1",0
"MYOM2",0
"MYOM3",0
"MYOT",0
"MYOZ",0
"MYOZ1",0
"MYOZ2",0
"MYOZ3",0
"MYPN",0
"MYPOP",0
"MYRF",0
"MYRIP",0
"MYSM1",0
"MYST1",1.2477
"MYST2",-0.0554
"MYST3",0.5254
"MYST4",0.1
"MYST4",-0.0299
"MYT1",-0.2796
"MYT1L",0.598
"MYT1L",-0.0315
"MYT2",0
"MZB1",0
"MZF1",0.1349
"MZT1",0
"MZT2A",0
"MZT2B",0
"N-PAC",-0.0911
"N-PAC",0.0982
"N1",0
"N2",0
"N33",0
"N4BP1",-0.2732
"N4BP2",-0.1426
"N4BP2",0.4176
"N4BP2L1",0
"N4BP2L2",0
"N4BP3",0
"N6AMT1",0
"N6AMT2",0
"0.0A10",0
"0.0A11",0
"0.0A15",0
"0.0A16",0
"0.0A20",0
"0.0A25",0
"0.0A30",0
"0.0A35",0
"0.0A38",0
"0.0A40",0
"0.0A50",0
"0.0A60",0
"0.0AA",0
"0.0ALAD2",0
"0.0aladase II",0
"0.0ALADASEL",0
"0.0ALADL1",0
"0.0ALADL2",0
"0.0B1",-2.8837
"0.0B1",0.2013
"0.0B2",-0.0587
"0.0B2",-0.6254
"0.0BP1",0
"0.0BP2",0
"0.0C",0
"0.0CA",0
"0.0CA2",0
"0.0CAD",0
"0.0CAP1",0
"0.0CC1",0
"0.0CC2",0
"0.0ChR",0
"0.0CP",0
"0.0D(P)+ -dependent malic enzyme",0
"0.0DK",0.0757
"0.0DK",2.9164
"0.0DK2",0
"0.0DSYN1",-0.6585
"0.0000",0
"0.0F1",0
"0.0G",1.3308
"0.0G",1.7799
"0.0G-7",0
"0.0G13",0
"0.0G14",0
"0.0G18",0
"0.0G19",0
"0.0G8",0
"0.0GA",0
"0.0GK",0
"0.0GLU",0
"0.0GPA",0
"0.0GS",0
"0.0IF1",0
"0.0IP",0
"0.0K1",0
"0.0KAP95",0
"0.0LCN",0
"0.0MPT",0
"0.0NOG",-0.0137
"0.0NOGNB",0
"0.0NOS1",0
"0.0NOS2",0
"0.0NOS3",-0.257
"0.0NP",0
"0.0NS",0
"0.0P1L1",0
"0.0P1L2",-0.2072
"0.0P1L3",0
"0.0P1L4",0
"0.0P1L5",-0.0955
"0.0P1L5",-1.2383
"0.0P5",0.1848
"0.0PA",0
"0.0PB",0
"0.0PEPLD",0
"0.0PG",-1.087
"0.0PG",0.5863
"0.0PRT",0
"0.0PRT1",0
"0.0PSA",0
"0.0RF",-0.7785
"0.0RFL",0.2109
"0.0RG1",-0.1314
"0.0RG1",-0.148
"0.0RG1L",0.4032
"0.0RR",0
"0.0RS",0.1427
"0.0RS2",2.2058
"0.0SP",0
"0.0T1",0
"0.0T10",0
"0.0T11",0
"0.0T12",0
"0.0T14",-1.0449
"0.0T15",0
"0.0T16",0
"0.0T2",0
"0.0T6",0
"0.0T8",0
"0.0T8L",0
"0.0T9",-0.232
"0.0TD1",0
"0.0V1",0
"0.0V2",0
"0.0V3",-0.639
"0.0XD",0
"0.0XE",0
"NB-1",0
"NBAS",0
"NBC",0
"NBC4",0
"NBEA",0
"NBEAL1",0
"NBEAL2",1.286
"NBN",0
"NBPF1",0
"NBPF10",0.2503
"NBPF10",-0.1022
"NBPF11",-0.1898
"NBPF11",-0.4731
"NBPF14",-2.9841
"NBPF15",0.0509
"NBPF20",0.2457
"NBPF22P",0
"NBPF3",0
"NBPF4",0
"NBPF6",0
"NBPF7",0
"NBPF9",0
"NBR",0
"NBR1",0.1594
"NBR2",-0.0167
"NCA",0
"NCALD",-0.8502
"NCAM",0
"NCAM1",0
"NCAM2",0
"NCAN",0
"NCAPD2",-1.6003
"NCAPD3",0.634
"NCAPG",-0.4199
"NCAPG2",0.4923
"NCAPH",4.0435
"NCAPH2",-0.5662
"NCAPH2",0.3593
"NCBP1",-0.292
"NCBP2",0.1408
"NCBP2",3.4295
"NCBP2L",0
"NCBP3",0
"NCCRP1",0
"NCDN",0
"NCEH1",0
"NCF1",0
"NCF1B",0
"NCF2",5.5921
"NCF4",0
"NCK1",-2.8079
"NCK2",0
"NCKAP1",0
"NCKAP1L",0
"NCKAP5",0
"NCKIPSD",0.1275
"NCKX",0
"NCKX3",0
"NCL",0
"NCLN",1.9763
"NCLN",-0.1935
"NCMAP",0
"NCOA1",-0.0797
"NCOA2",-0.0777
"NCOA3",0.2452
"NCOA3",-0.112
"NCOA3",-0.2114
"NCOA4",-0.6711
"NCOA4",-4.0228
"NCOA5",-0.0308
"NCOA5",0.164
"NCOA6",-0.1936
"NCOA7",0.3453
"NCOA7",-4.319
"NCOA7",0.2714
"NCOR1",0.5911
"NCOR1",0.0529
"NCOR2",-0.0843
"NCR1",0
"NCR2",0
"NCR3",0.0237
"NCR3LG1",0
"NCR0.000085",0
"NCR0.000116",0
"NCR0.000152",0
"NCR0.000174",0
"NCR0.000185",0
"NCS1",0
"NCSTN",0
"NCX",0
"NCX1",0
"NCYM",0
"ND1",0
"ND2",0
"ND3",0
"ND4L",0
"ND5",0
"ND6",0
"NDC1",0
"NDC80",0
"NDE1",0.2083
"NDE1",-0.5959
"NDEL1",-0.3332
"NDFIP1",0
"NDFIP2",0
"NDN",-0.1622
"NDNF",0
"NDNL2",-0.3783
"NDNL2",0.4562
"NDNL2",-0.0219
"NDOR1",0
"NDP",0
"NDRF",0
"NDRG1",-0.1127
"NDRG1",0.0906
"NDRG2",1.4787
"NDRG2",-1.9915
"NDRG3",0
"NDRG4",0.1784
"NDST1",0.0333
"NDST1",-0.1334
"NDST2",0
"NDST3",0
"NDST4",0
"NDUFA1",-0.2582
"NDUFA1",-0.3469
"NDUFA10",-0.0017
"NDUFA11",-0.2091
"NDUFA12",0
"NDUFA13",-0.0677
"NDUFA2",-0.2514
"NDUFA2",-0.1495
"NDUFA3",-0.8333
"NDUFA4",-0.1357
"NDUFA4",-0.1934
"NDUFA4L2",0
"NDUFA5",-0.2596
"NDUFA6",-0.2216
"NDUFA6",-0.2716
"NDUFA7",-0.3005
"NDUFA8",-0.0876
"NDUFA9",0
"NDUFAB1",0
"NDUFAF1",0
"NDUFAF2",0
"NDUFAF3",0
"NDUFAF4",0
"NDUFAF5",0
"NDUFAF6",0
"NDUFAF7",0
"NDUFAF8",0
"NDUFB1",0
"NDUFB10",-0.1335
"NDUFB11",-0.2338
"NDUFB2",-0.1022
"NDUFB3",-0.1587
"NDUFB4",-0.1723
"NDUFB5",0
"NDUFB6",-0.3977
"NDUFB7",0
"NDUFB8",0
"NDUFB9",0
"NDUFC1",-0.0837
"NDUFC2",0
"NDUFC2-KCTD14",0
"NDUFS1",0
"NDUFS2",0
"NDUFS3",-0.2003
"NDUFS4",0
"NDUFS5",-0.0383
"NDUFS6",0
"NDUFS7",-0.2095
"NDUFS7",-0.4289
"NDUFS8",0
"NDUFV1",-0.2264
"NDUFV2",0.0512
"NDUFV3",0
"NEAT1",0
"NEB",-0.0039
"NEBL",-2.5891
"NEBL",-1.033
"NECAB1",0
"NECAB2",0
"NECAB3",0
"NECAP1",0
"NECAP2",-0.5062
"NECAP2",0.3463
"NECL1",0
"NECL2",0
"NECTIN1",0
"NECTIN2",0
"NECTIN3",0
"NECTIN4",0
"NEDD1",0
"NEDD4",-3.3511
"NEDD4",-1.6214
"NEDD4L",1.9479
"NEDD8",-0.0688
"NEDD8",-0.0598
"NEDD8",-0.147
"NEDD9",-0.243
"NEDL1",0
"NEFH",0
"NEFL",0.2609
"NEFL",1.3218
"NEFM",0.8208
"NEFM",-2.6018
"NEGR1",0.4752
"NEIL1",0
"NEIL2",0
"NEIL3",0.2472
"NEK1",0
"NEK10",0
"NEK11",0
"NEK2",0
"NEK3",0
"NEK4",-0.2422
"NEK4",-0.3357
"NEK5",0
"NEK6",1.6951
"NEK7",0
"NEK8",0
"NEK9",0
"NELFA",0
"NELFB",0
"NELFCD",0
"NELFE",0
"NELL1",0
"NELL2",0
"NEMF",0
"NEMO",0
"NEMP1",0
"NEMP2",0
"NENF",0
"NEO1",0.1955
"nephropontin",0
"NEPRO",0
"NES",-0.3107
"NESCA",0
"NESG1",0
"neshbp",0
"NET-2",0
"NET-6",0
"NET-7",0
"NET1",-0.1279
"NETO1",-0.0258
"NETO2",0.3295
"NETO2",0.0488
"NEU1",0
"NEU2",0
"NEU3",0
"NEU4",0.2426
"NEU4",-0.4921
"NEUD4",0
"NEUREXIN II",0
"NEURL1",0
"NEURL1B",0
"NEURL2",0
"NEURL3",0
"NEURL4",0
"NEUROD1",-0.1409
"NEUROD2",-0.5198
"NEUROD2",0.4659
"NEUROD4",0.0235
"NEUROD4",-0.0339
"NEUROD6",-0.0274
"NEUROG1",3.915
"NEUROG2",-0.0264
"NEUROG3",-2.0716
"NEXN",0
"NF-ATcC",0
"NF-kappa-B",0
"NF1",0
"NF2",0
"NFAM1",0.0406
"NFASC",0
"NFAT1",0
"NFAT5",-0.1716
"NFAT5",0.1163
"NFATC1",0.1082
"NFATC1",0.463
"NFATC2",0.0718
"NFATC2IP",-7e-04
"NFATC2IP",-0.0219
"NFATC3",0.3257
"NFATC3",1.1161
"NFATC4",0.2105
"NFE2",-0.3253
"NFE2L1",-0.5505
"NFE2L1",-0.0551
"NFE2L1",-0.2802
"NFE2L2",-0.0778
"NFE2L3",0.0082
"NFE2L3",-0.2729
"NFE4",0
"NFI",0
"NFIA",1.0112
"NFIB",0.2664
"NFIB",-1.7867
"NFIB",0.687
"NFIC",0.0487
"NFIL3",-1.359
"NFIX",-2.4693
"NFIX",0.2821
"NFKB1",-0.4286
"NFKB2",-0.2825
"NFKBIA",-0.0042
"NFKBIB",0.0385
"NFKBIB",0.4541
"NFKBID",0
"NFKBIE",0
"NFKBIL1",0
"NFKBIL2",0.665
"NFKBIL2",0.7438
"NFKBIZ",-0.7283
"NFRKB",-0.0949
"NFS1",0
"NFU1",0
"NFX1",0.2901
"NFX1",0.3092
"NFX2",0
"NFXL1",-0.2163
"NFYA",-0.0224
"NFYA",-0.3349
"NFYB",0.0933
"NFYB",-0.1676
"NFYB",-0.08
"NFYC",-1.8872
"NFYC",-0.2291
"NG23",0
"NG3",0
"NG36",0
"NG5",0
"NG7",0
"NGAP",0
"NGB",0.0345
"NGDN",0
"NGEF",0
"NGF",0
"NGFB",0.1921
"NGFR",0
"NGFRAP1",-0.0747
"NGLY1",0
"NGRN",0
"NGS-17",0
"NHE2",0
"NHEJ1",0.1715
"NHERF-2",0
"NHLH1",-0.2739
"NHLH2",0.0152
"NHLRC1",0
"NHLRC2",0
"NHLRC3",0
"NHLRC4",0
"NHP2",0
"NHS",0
"NHSL1",0
"NHSL2",0
"NIBAN",0
"NIBP",0.0244
"NICE-1",0
"NICN1",0
"NID1",0
"NID2",0
"NIF3L1",-0.3254
"NIFK",0
"NIFS",0
"NILR",0
"NIM1K",0
"NIN",0.2977
"NIN",-0.3118
"NINJ1",5.3632
"NINJ2",0
"NINL",0
"NIP7",-0.0332
"NIPA1",0
"NIPA2",-1.1898
"NIPAL1",0
"NIPAL2",0
"NIPAL3",0
"NIPAL4",0
"NIPBL",-0.1286
"NIPBL",0.0093
"NIPBL",0.797
