Gene,Trial_Gene
CA7,0.035280508
PRKG2,-0.119649696
TXNL2,0.066942813
ATP5G3,0.000528681
ATP5G3,-0.038079118
LAIR2,0.007110419
BDKRB1,-0.011079117
CGI-57,0.028017689
ZNF189,-0.022835629
GNAT1,0.023869362
RPA40,-0.016431381
CHRNB4,-0.038024343
LAMC2,0.018564399
DGKE,0.07566039
SLC6A4,-0.041866308
ATP2A3,-0.000503379
ATP2A3,0.00426887
TSBP,0.019895331
ST7,0.231328211
C19ORF3,-0.296373288
IL1RL1,0.176544244
KCNJ9,0.063029633
SLC7A11,0.129663863
DEFA5,-0.073877613
CDKN2B,-0.037378923
CRYGC,0.01753056
CRYGD,0.150881712
SCYA1,-0.02748618
MAGEB1,0.102994174
NFKB2,-0.002765037
TNFRSF9,0.03692676
PFKFB1,-0.010633997
IL4,-0.301080843
IL4,0.001300805
SYK,-0.006172859
PMSCL2,0.013706818
AQP1,0.009073181
P4HA1,0.272191175
ADH6,0.006572433
NUMB,0.016063142
ATP4B,-0.144417024
TU3A,0.017118192
GRM7,0.040639598
MCP,-0.021915139
MPL,-0.280422266
MSL3L1,-0.023848052
ATP5G2,-0.348542456
OPRK1,0.144850949
TBXA2R,0.015212862
DGKZ,0.002496157
RYR2,0.019525992
PITX2,-0.049479904
ZNF261,-0.028141155
hCNT1a,0.001025753
ACCN3,-0.00040163
DGKQ,-0.018789785
OGT,0.018186629
HLALS,-0.04304188
HLALS,0.039549851
SLC13A2,0.053921417
CHRNA6,0.140699882
ROS1,0.022300688
SHOX,-0.026508157
ICB-1,0.022615176
FLJ23505,0.252916027
ATP5JG,0.003406326
GADD45B,-0.310146466
GLP,-0.16699904
OXT,0.004035393
htr4,0.117157228
HTR4,0.00318431
MAGEB3,0.141848663
MAGEB4,0.112977736
MAGEB4,0.004772497
PIN1L,-0.023455209
ABCD2,-0.108805216
LPA,-0.142201563
RPL36A,0.00319554
SHH,0.017972508
CRYGA,-0.040466492
MYT2,0.510795205
ADRA1B,0.05925007
FSHPRH1,-0.049680988
SMARCF1,0.021655581
HCN2,0.00493025
WHITE2,0.064515627
SYNJ1,0.005598981
BMP1,0.014106027
PRO2176,0.118237253
ADAM18,-0.225929051
XRCC2,0.010270604
MMP20,-0.024940805
KCNC3,0.067637424
ST1B2,-0.036512625
HAT,0.03882337
SLC4A7,0.439288248
SLC4A7,-0.002508533
ZNF117,0.007492082
FLJ10971,0.009011196
ASCL2,-0.374613684
CYP1A2,-0.01239185
CYP1A2,0.00426212
EMR2,-0.000925244
H2BFC,0.120715267
WNT8B,0.031653069
CAMK2A,-0.000222373
CUL1,0.01555967
C16ORF3,0.000344522
TANK,-0.13504445
DDX3,-0.342124133
BCS1L,-0.014509593
HCRTR1,-0.018263972
CASK,0.034265547
PEMT,-0.006252531
ABCF2,0.026274379
ABCF2,-0.031276115
RPGR,0.018692595
CBFA2T2,0.008667492
SLC7A2,-0.016422544
TFCP2,0.005939572
HASJ4442,-0.136823869
ARHGEF2,0.056069119
CREM,0.030949547
NBR2,0.127566588
MUSK,-0.026275007
MUSK,0.003588711
PDCD1,0.075373261
KCNH1,0.004581147
SERPINI2,-0.11593485
KIAA0789,0.126272956
PRSS7,0.053750554
FZD9,-0.069939303
NTN2L,0.003773543
TACI,0.04604208
HCRT,0.055443203
TNFRSF1A,-0.003748247
FOXH1,0.165968438
CHD1L,-0.00482316
CDY1,-0.009752847
CDY1,-0.312031101
DRP2,0.013200246
KRTHA7,0.261857663
PTGER1,0.016905785
H963,-0.086850032
CMKLR1,-0.00832948
FOXD2,0.101309011
DR1,-0.169941593
SLP65,0.106830394
ACOX1,0.013792108
KPNB2,0.016764363
FOXG1A,0.019275437
MOBP,-0.00172599
DMD,0.226983552
KIAA0418,-0.023677665
TBX1,0.148930515
GAGE3,0.00180884
ADAM2,0.243383476
ADAM21,0.233297108
SSX3,0.010128269
MAP2K3,0.019594497
P5,-0.001752849
KRTHB3,0.082417482
KRTHB5,-0.001088699
VMD2,0.056014453
RFX4,-0.141627846
NPHS1,0.030364824
FCAR,0.357340179
ARTN,0.035230264
ONECUT2,0.124803937
NCF4,-0.000481987
SOX30,-0.003659268
PAX3,-0.067173569
PAX3,0.00539112
GPR9,-0.143905496
KNSL3,0.010708921
WHN,-0.136231672
TBX6,0.017014021
CRYBB3,0.129617261
CASP8,-0.019390204
INHBC,0.006525309
INHBC,0.009204365
TBX10,-0.134860524
ALX3,0.046713276
ENTPD1,-0.006536482
AGC1,0.006770329
CACNB4,0.139838781
POU3F4,0.075031315
IGSF1,0.007050679
FUT9,-0.039957181
LILRB2,0.011153908
HGC6.2,0.026397908
KIAA1056,0.052229186
NCOA3,-0.013060481
HSN44A4A,0.19588919
KIAA0705,0.01645672
KIAA0951,-0.086860727
GAS7,0.03706992
KIAA0980,-0.009664779
USH2A,-0.334519849
SEC13L1,-0.003310556
ALOXE3,0.140622273
PRKAA2,0.249216738
XP5,-2.142086084
KIAA0889,0.120955981
BAGE,-0.229568454
XAP4,0.038429995
SERPINH1,-0.021574237
CRYGB,0.093282113
KRTHA8,0.170162032
PKP2,0.034151487
CYP2A7,0.02149051
KIAA0470,-0.030122341
LOR,0.202862136
HINT,0.002208538
BTBD2,-0.025215777
KLRC3,-0.003424798
SPG4,0.008656669
POU4F2,0.0829808
ESRRB,0.046812734
MUTYH,0.001351133
FLJ10139,-0.293982218
CDH9,0.299793423
FLJ20700,0.011199691
FLB3342,-0.108421183
DLG3,0.015275495
PSG9,0.012023722
FLJ20340,0.057084037
FLJ20456,-0.065108234
TNP2,0.005449884
1D12A,0.017900239
NCKAP1,0.001922042
GAGE2,0.011403558
NUP62,-0.008892031
TPS1,0.006417033
NR6A1,0.021401192
PRO1880,-0.072641258
PRO0255,0.071607687
CABP2,0.085421503
PRO0327,-0.346449017
FLJ10488,-0.009488246
PRO0245,-0.034690439
PPP2R3,-0.03168236
PRO1866,-0.012816511
PRO2949,0.003992396
PRB1,-0.025996382
ZNF304,0.007211051
HOJ-1,-0.139897509
FLJ13892,0.027341861
FLJ14310,-0.040909099
FLJ21628,-0.601435017
FLJ23185,0.061062641
FLJ13381,0.005808676
NCOR2,0.019695396
DKFZP586A0522,-0.08058115
APOARGC,0.259601254
S100A5,0.025129386
HIPK3,0.005877865
FLJ11560,0.012884094
CDKL1,-0.055632513
EGR4,0.004390476
EGR4,0.066478355
PQBP1,-0.118363659
CSH2,0.004818605
SLC5A2,0.027645521
HRMT1L3,0.008694195
CYP3A43,-0.005347054
FLJ13954,0.059067302
MGC4859,0.218847134
CACNB2,0.01336124
SP140,0.005084902
REGL,0.360663146
PRO1900,-0.190477887
CYLC2,-0.053037582
ZNF6,0.00410193
PSEN1,0.022474344
FLJ20030,0.002595431
ARSD,0.057779931
LOC51580,0.13779555
MGC4663,-0.042088049
KRTHA3B,-2.100999043
SCAM-1,0.016041821
DPP6,0.009154179
FLJ10775,0.017319406
RAB1,0.016185993
OPRD1,0.119460879
EPB41,-0.001319798
CCR2,0.253277953
CD94 alt,0.006657085
KLRD1,-0.001513353
DKFZp761O0113,0.021855853
A2LP,0.022225002
DKFZP586N0819,0.005142313
AKAP5,0.290159607
RNF10,-0.156363751
SGP28,-0.622771903
CSN10,0.007970161
FCN2,-0.011057527
PSMD9,0.010464378
PROS1,-0.042244907
ATP6S1,-0.007855013
F13B,0.123380019
KRT12,0.317182364
DKFZP434D156,0.014711407
FDXR,-0.052230992
DEFA6,0.043537906
PF4V1,-0.141424799
LALBA,0.020869643
IFNW1,0.11681531
HTR7,-0.014655053
ABCB4,0.006590128
ADH1,0.031168858
PTK2,-0.01946814
FGFR1,-0.2439001
AIF1,0.004294792
MAZ,-0.014566872
GHRHR,-0.005536592
ID3,0.229981233
NACP,-0.007821958
CENPF,-0.135507961
BNIP1,0.046192313
PPP1R8,-0.003313934
DHPS,-0.0017963
BAIAP2,0.116018232
HLCS,0.011213862
FBLN1,0.008673081
FBLN1,0.056522398
RBPMS,-0.01176412
RBPMS,-0.074843904
HPIP,0.006541229
LOC51754,-0.03169054
BY55,0.298776031
LOC54466,0.315283455
MLN51,0.005288036
CYB5,0.269185612
IL13,0.114838111
APC10,-0.000989226
POU1F1,-0.273065931
MUC1,-0.120031247
AVP,0.125622028
IL2,-0.094565241
GRO3,0.444548171
INSR,0.002160328
SCYB5,0.203948196
SNCB,0.018386741
GYPE,-0.069364269
KIAA0761,0.00078289
FLJ20297,0.013423615
LILRA2,0.24284525
PKLR,0.003150573
CHRNB3,0.002503873
LY94,0.335696475
SCYA22,0.100864549
UPK2,0.198312168
ADPRH,0.124898923
SCN6A,-0.021429967
BMP8,0.003908581
BMP8,0.000208507
PAX4,0.235685132
CHRNA2,0.021327312
CACNA1G,0.004827083
AKAP9,-0.118698843
ST7,0.031206198
LILRA1,0.005718578
SEZ6L,0.014566541
FHR-4,7.84E-05
LOC51048,0.065726674
FLNC,0.03384261
NVL,-0.015908864
HUMCYT2A,-0.087005083
ATP6A2,0.040511421
ADAM11,0.11571493
LOC51051,0.121952652
HSAJ2425,0.075422802
TFR2,0.02324432
GUCY2D,-0.038760245
CALB3,0.066265752
CALCR,-0.004819478
DDX7,-0.028293509
SARDH,-0.093258202
MMP25,0.017481862
HSXQ28ORF,0.008333382
TNFSF5,0.04541837
SRY,0.061747134
TCL6,0.004973217
NAALADASEL,-0.041871907
DLEC1,0.007873466
CRHR2,-0.040611541
GIP,-0.2111201
SCYA17,0.071365573
IL12B,-0.092623151
IL5RA,0.024765913
LNPEP,0.037901766
IL3,0.074235972
TNFSF14,0.166566586
KRT2A,-0.486779706
DAZ,0.001011661
LPHA,-0.060561082
TGM5,0.009323276
DAZ,0.000924976
CYP2F1,0.328377717
EVX1,0.040510824
MYCL2,-0.257252362
RBMY2B,0.010508322
LOC51055,-0.07802132
TSPY,0.008637334
ART1,0.00847201
ZFX,0.025313572
PAX8,0.01299939
MAEA,0.156343693
PAX8,0.013784365
PAX8,0.008128133
CST5,-0.062352137
GP5,0.0035915
HTR7,-0.01694295
GLRA3,0.00222777
GRPR,-0.072212463
LCN1,0.216939362
PFKFB2,0.00878273
IFNA8,-0.050288648
ZP2,0.036872969
RFPL1,-0.237414326
KRT13,-0.026062916
RFPL3,-0.00106437
FGFR1,0.003225736
R3HDM,-0.126956405
RNPS1,0.012006437
CNR1,-0.002908376
CC1.3,0.009586475
PLAGL1,-0.053688862
OCM,0.020812909
CSNK1D,0.005449903
TNRC3,0.01861105
ICA1,0.018022045
ANK3,-0.015397844
CSN2,-0.086773579
IL5,0.387186335
GATA2,0.004219037
SCYA27,-0.169508265
AS3,0.018887044
PRKCB1,-0.005676733
UGT2A1,0.089772638
INGAP,-0.011166208
MYH11,0.000174416
CAPN11,0.035022459
HGC6.1.1,-0.190816287
IFNA4,0.002638214
NEUROG3,0.041961026
GLG1,-0.003414559
VPS45A,0.048357997
MEF2C,-0.001035149
ACRV1,0.004635874
KIAA0582,8.08E-05
GLRA1,-0.257308611
ACRV1,-0.006580026
SKP1A,0.009197247
KIAA0795,0.279755385
DPT,0.005156032
NR4A3,0.00631447
CD8B1,0.009662145
CITED2,-0.191289174
ESRRG,0.01620059
H1FT,0.05998201
STAG2,-0.004938594
MPP2,-0.005377739
ENO1B,-0.004369852
CYB561,-0.015110612
GNRH1,-0.0038708
ARPC2,-0.000953445
OPRM1,0.2892507
ACRV1,0.000227244
ACRV1,-0.002284903
AMPD3,-0.106339622
CHP,0.021343644
CD209L,0.001316214
C18ORF1,0.004849592
CACNA1D,0.006002626
ADARB1,-0.003211125
GML,0.017517435
HBACH,0.012768276
NFAT5,0.052411015
BPLP,0.015997201
NTN1,0.025538574
FOXI1,-0.070979469
CES3,-0.005541179
DKFZP434O047,0.016355399
NBR,-0.011720823
PTPN22,-0.003881494
PTPN22,0.124755523
IFI41,-0.036663029
ACRV1,0.009632222
AD7C-NTP,0.004635798
DKFZP586M0622,-0.353796527
AGTR1B,0.003106483
MCF2,-0.011285662
HCK,0.008988685
ZNF157,-0.063871632
CACNA1C,0.011272679
RFC1,0.013619726
CDC14B,-0.009068314
TNFRSF4,0.055411872
DGCR6,-0.042156762
HMGIC,0.002832966
H4FC,0.237189822
TLL2,0.00211954
GPX5,0.013029458
LC27,0.291849687
ADD1,-0.002721013
RFX2,0.004365866
GRIA3,0.003694637
ATBF1,-0.004010783
PROZ,0.009467257
GRM6,-0.009771259
OPN1SW,-0.065902773
MADCAM1,-0.002699648
IL1RL2,-0.180659675
SLC9A2,0.346935215
MYBPC3,-0.003444676
RHOK,0.062384836
HSU84971,-0.034983729
AF011757,-0.072268827
PPARD,0.052131134
SPAR,0.216454563
H4FA,0.017500248
NAB1,-0.085341579
TACR1,0.060994291
TACR1,-0.011494823
CASP2,0.006591377
PAIP1,-0.000677084
CEACAM3,0.005139243
GUCY2F,-0.011925284
DKFZP564G092,0.557431443
DKFZP564G092,0.010923604
CBFA2T3,0.000362965
THP1,0.002596236
MGAT3,0.015893509
CCR8,-0.221643716
PAX7,-0.014183519
LOC51045,0.024785475
NRG2,-0.002051826
CAPN9,-0.00843321
SIAT8C,-0.000795045
SIAT8C,0.20000519
GTF2B,-0.31120912
UTY,0.002818673
GH1,0.000277367
GH1,-0.007305067
REV3L,-0.035651683
LAIR1,0.019078196
DGKD,0.005623047
TTC3,-0.002513948
AP2S1,0.00946539
SCYA7,-0.000999293
H4FB,-0.217643014
PRO0365,0.01772705
TCF8,0.2879021
STK6,-0.151563795
STK6,-0.11790881
FLJ14356,0.008807029
MKRN4,-0.004660708
ITGB6,-0.026851401
ITGB6,-0.060529335
ARHGAP6,0.001729447
DMD,-0.023734105
DLM1,0.004769364
FHR5,0.004167371
FLJ21007,-0.0243746
AIRE,0.005731423
DKFZP564K0822,0.038573383
DKFZP566A1524,-0.003051446
NUDEL,0.018531706
MGC10471,0.038957303
CAMK2G,0.010661389
DKFZp564B052,0.046740503
TMX,-0.024079171
OR5V1,-0.072427034
KIAA0998,0.009267645
SEMAY,0.019820736
MGC2668,0.001258139
PSD,0.015377848
MGC5350,-0.058275118
THG-1,0.027516411
GIPR,0.072591932
PSG6,0.081030685
LOC81691,-0.047018701
C15ORF5,0.006754247
TCBAP0758,0.025695776
AVPR2,-0.02941344
EHD1,0.053322581
LOC81874,0.002862082
FLJ12671,-0.019742936
FLJ21617,-0.006513255
MAN1A1,-0.025965591
FLJ12525,0.009157839
LAT1-3TM,-0.012881599
FLJ12488,-0.001993642
FKSG63,0.019256408
PTPRO,-0.00236866
KIR2DS3,0.006746078
KCNB2,-0.202142956
SEMA4F,0.010042864
CYP2C18,-0.029973723
KIAA0671,0.008063735
KNSL3,0.008132698
RUNX1,0.051954663
TBXAS1,7.46E-05
PTGIS,-0.007470915
D6S51E,0.020217965
MHCBFB,0.058479815
PSG2,0.150117487
TCF2,0.109425251
MGC3771,0.010310503
MGC5384,0.017222941
GAS,0.148790005
PRO1386,-0.003036667
DKFZP586M1120,0.008822483
MGC4293,0.027486124
HE3-ALPHA,0.667679776
HE3-ALPHA,-0.00063823
PP1345,-0.026863391
FLJ20802,0.05126255
LOC54504,-0.021387598
CYP2C8,-0.003778367
MYH4,0.092662843
DDX11,-0.007826623
DDX17,0.051755932
DDX21,0.024840571
FAT2,-0.066413997
LOC51336,-0.178517368
GAGE6,-0.003590529
EPPK1,0.013224484
SIM2,0.018309961
FLJ10217,0.029941777
DDX11,-0.006098898
FLJ10232,0.032407808
ABCC3,0.053336263
FLJ10232,0.005465266
FLJ20260,0.008405058
IL9R,0.011244997
PRSS16,-0.022721186
MMP16,-0.409073106
MMP16,0.004250439
CHIT1,0.014462183
PTGER3,-0.000818698
RNF,0.002433188
KCNB2,0.028621133
IFNB1,0.095614177
U2AF1RS2,0.049527886
DMP1,0.006173892
DUX1,0.04785471
SLC34A1,0.074126415
TRIO,0.014579574
H4FH,0.058704297
H4FH,-0.110729327
IFNA14,-0.008013468
TACR3,0.077634104
TMEM1,0.030751116
LOC51216,0.014231331
LIPE,0.072542323
LOC51216,-0.004400887
KRT9,0.079931568
MYO7A,0.010243962
LISCH7,0.023674376
PSG4,-0.098535113
TAC3RL,0.045256592
IL9,0.004936927
STAM2,0.08417385
TTN,0.107939115
NFATC1,0.016072902
KIR2DS1,0.011633019
ZFP161,0.007769912
IL1A,-0.015862652
DUX2,0.066044986
KIAA0239,0.009509719
KIR2DS5,0.006851905
CAV3,0.00148485
PCDHA9,-0.119573133
RASGRP2,0.007381012
STX1B,0.045951518
MYH13,0.110263222
C4BPB,0.00926289
MAS1,0.010089603
ALK,-0.004685755
KCNAB1,0.003631625
ADRB1,0.383779521
DRD4,-0.000331101
DLX4,-0.225461259
GABRR2,0.043079325
ACVR1B,-0.006880297
ACVR1B,-0.013342994
AMELY,-0.002935492
SLIT1,0.024954356
ACVR1B,0.181178577
ACVR1B,-0.016359204
HOXB1,0.043518033
FGFR2,-0.08775361
ADAM22,0.006438197
ADAM22,0.004287266
K-sam-III,-0.01054206
FGFR2,0.024544328
NRG1,0.022071954
NRG1,0.378165691
T1A-2,-0.051035627
FGFR2,0.005819133
GAGE7,0.010025776
ADAM22,0.002361461
LZLP,0.001842071
FOXE2,0.209446455
GLIO703,0.012391371
NRG1,-0.113777328
RX,0.065516652
CB1K5,-0.012740173
BMP3,-0.109166204
RAB9P1,0.24603608
FLJ20006,0.002203468
C1ORF1,0.338687108
APLP2,0.008015853
TDPGD,-0.007304186
DMBT1,0.001462209
KCNC4,-0.037669383
CHST3,-0.005665599
SIGLEC8,0.092905831
6H9A,0.045938958
FKBP8,0.009827744
EFNA2,-0.011069286
PSG1,-0.093743154
GAR22,0.01171245
IFNA7,-0.006968305
AVPR1B,0.054339501
IFNA10,-0.003777693
MEFV,-0.003493883
PRO1318,0.412973084
EIF3S1,0.008543115
DKFZp547H025,0.233564099
MOST-1,0.093636722
ECAC1,-0.02090482
ADAM28,-0.070272053
ADAM28,0.017387873
RNPEP,0.307014947
PAPT,0.051261544
RANBP3,0.211025627
LOC57116,0.385097259
OCLM,-0.004104501
UTF1,0.020058014
LOC51221,-0.039742491
PITX3,0.068251536
LOC51221,0.018652002
C17ORF1A,0.022186718
C17ORF1A,0.280765132
DAZ3,0.008119617
DAZ2,-0.00139904
GAGE1,0.096279473
GGT1,-0.015217586
OR7C1,-0.018721161
POU5F1,0.010964351
HCGIX,-0.007044925
ABCB11,0.239870345
PIG8,-0.000749365
EIF5,-0.137721641
TH,-0.055212369
BMP10,-0.068967279
CSHL1,-0.00096289
CSHL1,0.004819465
CSHL1,0.006182155
GG2-1,0.131365103
EVI5,-0.007748918
EVI5,0.032924472
CACNA1I,0.035136092
PTPRH,0.124776411
FLJ21277,0.202080287
HB-1,0.212058244
CRLF2,-0.000826941
CCR3,0.094103155
PGR,-0.102503793
HLA-DRB4,-0.017522381
RBMY1A1,0.30920777
GPI,0.278535363
MALT1,0.022503593
FSTL1,-0.004600192
GPR50,-0.039128588
LOC65121,-0.009296514
ZNF162,-0.315752936
RRH,0.00408449
TRAF3,0.044779306
OCRL,0.014433838
XYLB,0.534650455
XYLB,-0.003652823
RBM3,0.290356853
CABP1,0.068168289
CABP1,0.013061782
SIAT4A,0.045250814
ANXA13,0.004708321
LBC,-0.011920781
LBC,-0.000654131
CYP2A13,0.140155709
MEF2A,-0.017634644
UC28,0.647972194
ALX4,0.040916617
BPY2,0.01822539
PRY,0.082209478
LHX5,0.04678543
NDST4,-0.011946363
FY,-0.005236359
GPSN2,-0.00738173
NR5A2,0.000845809
P2RX3,-0.0499865
XKRY,-0.029486454
CASP13,0.158912837
CSH2,-0.003312933
CSH2,-0.010133067
CPF,0.000160075
IFNA13,-0.011207288
POU3F1,-0.012900527
SPBPBP,0.014474684
HMG17L1,-0.016330202
CBLB,0.011214972
ANKTM1,-0.161574862
CSN1,0.038152413
MAPK1,0.00353282
ANK1,0.010362911
ANK1,0.009102327
SLC12A3,-0.002554311
CSH1,-0.002297892
CSH1,-0.004944675
UGT8,-0.00097127
KCNJ4,0.006310915
HSU88895,0.011420602
BN51T,0.031407721
INPP4A,0.009464968
INPP4A,-0.072079366
GPRK2L,-0.022953861
PCDH11,0.127692218
CYP3A3,0.004841785
BRCA2,-0.026761778
GCDH,0.013398166
DSCR1,-0.295322603
RING1,0.025173553
LIMK1,0.01751279
P2RY6,0.014262221
CAPZA1,0.003311621
IFNA1,-0.082723366
CCR4,0.036814368
CACNA1F,0.014184297
FGF5,0.009305545
NPY2R,0.004736592
LBX1,-0.01130658
SGPL1,0.082921117
HsLIM15,0.006581127
PCK1,0.002575473
MID2,0.025185507
NR2E3,0.208106913
DMC1,0.012083445
MMP24,-0.001147861
NR2E3,0.229152372
SLC1A2,0.015440574
GLP1R,0.008864779
IFI75,-0.034518796
RAD50,-0.009936572
ESM1,0.07074452
KIAA0539,0.014589384
PDE1A,0.008592836
TBPL1,0.006447801
EDN3,0.012064967
IL17,0.124954239
MAX,-0.004509101
KCNJ5,0.030420295
CD164,-0.009643435
GRAP2,0.0053812
CTNND1,0.008786407
PTN,0.217361775
SLC14A2,0.061896048
AMELX,0.012645857
PPEF2,0.002296578
LOC51036,0.018216279
LOC51036,0.047581474
HOXB3,0.025140856
ING1,0.014906415
SPTB,0.021388873
FGF6,0.067113536
SUPT6H,0.025828879
LOC51047,0.114616592
MSR1,-0.178654855
MSR1,-0.00433577
LOC57019,-0.003330694
DKFZP564D166,-0.022425172
KIR2DL4,-0.000523404
ELAVL2,-0.011056053
ABCB3,0.135830506
HNF4A,0.011141306
DTNA,0.011523951
TUB,0.012618982
CACNA1E,-0.005751149
HSZ75190,0.003095941
MDS1,0.125717486
AQP6,0.031169343
IRF7,0.032563581
CLCN1,0.029906996
FGR,0.004617415
FCN2,0.007601764
GR6,-0.010082868
LOC51049,0.004471024
ATM,-0.026446404
SHOX2,0.011484606
BAZ1B,0.02546771
MADHIP,0.005212485
PRPS1,-0.078295484
IFNA16,0.005228497
FGF8,0.011967298
LGALS2,0.08682067
C4B,-0.027466757
MYO9B,0.006751432
XPNPEPL,-0.013677375
LOC51670,-0.011648955
PVRL1,-0.003544292
TC21,-0.272404375
GABRD,0.024624717
SCNN1D,0.080775557
RANBP16,0.0115943
GJA7,0.365988125
HIC1,0.038781364
ABCC9,0.005625322
GABRA4,-0.03891294
GRIA4,0.09815553
GRM2,0.053414616
RAB3D,-0.147032661
KLF12,0.100541697
SOX21,0.206201176
NG3,-0.005986066
HPR,-0.002917663
HPR,0.078659593
EOS,0.077474486
LOC51724,0.006467594
CLDN6,0.047132208
FLJ10210,0.292446735
FLJ10210,-0.004199809
KCNC1,-0.005160919
BAX,-0.010154883
KCNA1,-0.018247704
ABCC6,-0.004127172
LOC51666,0.192636504
SSTR1,0.007019084
KRTHA3A,-0.236529969
H1F1,-0.019062803
CFLAR,0.057810354
DRD5,-0.128227834
LMX1B,0.013384575
CR1,0.006252683
GJA8,0.090648729
H2BFG,0.020288524
PGM5,0.014458912
RFXAP,0.147238284
HOXA11,0.183003817
SLC6A7,-0.009810493
TLX3,0.143227231
H3FH,9.06E-05
NEUROG1,-0.002234417
AMY1A,-0.006293452
PRKRI,0.051889067
FOXD3,0.010975393
GFI1B,-0.165149615
PITX1,-0.173522359
LOC57798,0.001064057
PCDHB11,0.016966243
FUT2,0.023148965
H3FI,-0.188091619
OR7C2,-0.018944744
OR2J2,0.005975434
OR7A17,-0.020171959
PPARG,-0.00191646
PTTG3,-0.259142147
MLLT4,0.021667547
FOXB1,-0.107382761
KCNE1,0.086310194
H2BFE,0.211332488
MTNR1B,0.031064336
BTF3,0.00303248
PER2,-0.010494541
GNRH2,0.013800743
OR10H3,0.196448311
OR5I1,-0.148289984
PTCH,0.0130959
H2BFK,0.028995098
GPR15,-0.057164542
OR2F1,-0.000585309
OR2F1,-0.030331172
H2BFH,-0.130503981
SSX5,0.000137213
BTF3L1,0.172999843
RARB,0.005208678
SERPINA2,-0.035040081
LOC57830,0.012904129
SOX1,0.26394953
GAPL,0.009207226
COL13A1,0.007169347
BCL2L11,0.028435848
EDG5,0.114044318
PP32R1,-0.02837517
SPRR2B,0.051542751
S100A14,0.005119742
TFAM,0.015818214
ZNF208,-0.001969142
OR10H2,0.048035567
ADRA2B,0.01049891
TAF2C1,0.018060675
H2BFJ,0.013560738
H2BFF,0.085293106
IFNA6,0.226263248
LOC51685,-0.032798072
KCNG2,-0.016581023
H4FL,-0.020308463
GRIK4,0.084165864
H1F4,-0.021559944
POU4F3,-0.022000129
CST2,0.01142362
GPR31,0.087596636
HOXA6,0.066045759
OR10H1,-0.008672112
IUF1,0.131803591
KCNA10,0.126953694
ABCC9,-0.057132794
ABCC9,0.013208404
POU3F3,0.003415844
KCNA2,0.128496662
MC5R,0.048658247
KCNJN1,0.332198288
KCNJN1,-0.004498327
MC2R,0.042328973
H2AFM,0.034508711
WNT1,-0.116446261
PP32R2,0.050134608
H3FT,-0.157711894
OR2H3,0.006521958
SOX14,0.082691716
H3FA,0.094599342
H3FL,-0.023300653
H3FC,0.065181179
SCN10A,-0.029589493
H2BFS,0.012472535
H4FE,0.014351551
MT1X,-0.023792373
DUX3,0.014971206
H2AFE,0.013004477
LOC51749,0.116815525
BTN2A3,-0.072609512
SSX4,0.001777142
OR1E2,0.004544108
FKSG2,-0.211108149
trp7,-0.24971981
GJA3,0.01559013
PDE3B,-0.00488108
CD1E,0.010258292
CRHR1,0.002730528
ILT8,0.007432925
MBD1,0.052273565
UGT1A3,0.235261527
CNTF,-0.047961977
UREB1,-0.127417071
UREB1,0.224724122
GPR39,0.005845559
TUBB1,0.008664208
CD6,0.00201997
MAPK8IP2,0.013260151
HOXA3,0.006668314
NTRK1,-0.001584257
WNT4,-0.147084194
SAA2,-0.058419379
SNTB1,0.011737509
TNXB,0.013633223
hPTPCAAX2,0.006136076
alpha-CP1,0.141022349
VIL2,0.006147603
abp620,-0.158950487
G22P1,0.130648621
PPOL,-0.119088004
CYC1,0.00596968
ST13,0.007388347
SFRS3,-0.043489044
KIAA0115,-0.01615154
EBP1,-0.001505489
NKEFA,0.005884627
BCG1,-0.02162275
CANP,0.103955731
COPA,3.374510588
KIAA9001,-0.003411226
HSC70,0.015046493
eIF3,-0.000224043
rpS3,0.044527075
tk,-0.022257637
DKFZp564N1916,0.016881114
bcl-1,0.017075079
P72,0.036081377
HLA-B,0.002006322
RAB2,0.016235868
HSMT3,0.001091658
C1S,-0.01613964
DKFZp762G106,-0.01557283
DKFZp566A093,-0.028434787
P2,-0.004562164
HNRPR,-0.00816838
DKFZp586G1024,0.010402537
CAK,-0.02192231
VAMP,0.004428272
DKFZp586B1824,-0.656970924
FKSG13,-0.037886325
P1cdc47,0.005292327
GM88,-0.007233809
SRP72,-0.299551114
hZFH,-0.033405566
DKFZp564G182,0.006780061
HSJ2,-0.008470639
HSJ2,0.000248949
apg-2,0.02569897
SNRPB,-0.123952955
NGS-17,-0.071742727
KIAA0162,0.029822833
KIAA0829,-0.036930983
DKFZp434G0222,-0.017013344
KIAA0660,-0.004281356
ADH5,0.298397395
ADH5,-0.107397431
DKFZp761B15121,0.000585899
STK3,0.00779311
RAD54L,-0.003004713
ATRX,0.004366288
GABARAPL1,0.030917933
DRPLA,0.130394129
EDD,0.020036336
HLA-DRA,-0.252052599
VATD,0.053302768
TOP1,0.025797861
PDHB,-0.011257351
GGA2,-0.021828362
SLC1A5,0.129549024
SRI,0.000783726
Sid1669,0.04493221
pcta-1,-0.029827874
Id-1H,0.008829507
Sec62,0.025268134
BECN1,-0.321265263
BECN1,-0.153377643
HUPF1,0.014051331
DUT,-0.35692994
DUT,-0.023804065
DKFZp762M2311,-0.014850346
IFI16b,-0.004512988
adk2,0.001779297
UROD,-0.006401978
UROD,-0.005386127
DKFZp564L2362,-0.015035833
