"Gene","BRIP1"
"ME1",0.6611
"ME1",0.1575
"ME2",-1.7071
"ME2",-1.0591
"ME3",0
"MEA",0
"MEA1",0
"MEA11",0
"MEAF6",0
"MECOM",0
"MECP2",-0.7597
"MECP2",-0.147
"MECR",0
"MED1",0
"MED10",-2.4829
"MED10",-0.0099
"MED11",0.1335
"MED12",-0.1269
"MED12L",0.124
"MED13",0
"MED13L",0
"MED14",0
"MED15",0
"MED16",0
"MED17",0
"MED18",-0.1938
"MED19",-0.664
"MED20",0
"MED21",0
"MED22",0
"MED23",0
"MED24",0
"MED25",-0.0337
"MED26",0
"MED27",0
"MED28",-0.1612
"MED28",-0.9834
"MED29",0
"MED30",0
"MED31",0.6511
"MED4",0.0739
"MED6",-0.1184
"MED6",-0.2225
"MED7",0
"MED8",-0.1216
"MED8",2.5019
"MED9",1.0495
"MED9",0.1028
"MEF2A",-0.2441
"MEF2A",-0.0158
"MEF2C",-0.0162
"MEF2D",-0.2726
"MEFV",0
"MEG3",0.2519
"MEG3",-0.4767
"MEGF10",0
"MEGF11",0
"MEGF4",0
"MEGF6",0.3908
"MEGF6",-0.1123
"MEGF8",0
"MEGF9",0
"MEGT1",0
"MEI1",0
"MEIG1",0
"MEIOB",0
"MEIOC",0
"MEIS1",0.1155
"MEIS2",-0.1515
"MEIS2",-0.0649
"MEIS3",-0.0206
"MEIS3",-0.1599
"MEIS3P1",-0.259
"MELK",0
"MELTF",0
"MEMO1",0
"MEN1",-0.0946
"MEN1",0.0509
"MEOX1",-0.5326
"MEOX2",0.1098
"MEP1A",0
"MEP1AP1",0
"MEP1B",0
"MEPCE",0
"MEPE",0
"MERTK",0
"MESDC1",0.9616
"MESDC2",0
"MESP1",0.2545
"MESP1",0.5203
"MESP2",0
"MEST",0.8385
"MET",0
"METAP1",0
"METAP1D",0
"METAP2",0.0972
"METAP2",0.0194
"METH1",0
"METRN",0
"METRNL",0
"METT5D1",-0.2827
"METT5D1",-0.1447
"METTL1",0
"METTL10",0
"METTL11B",0
"METTL12",0
"METTL13",0
"METTL14",0
"METTL15",0
"METTL16",0
"METTL17",0
"METTL18",0
"METTL21A",0
"METTL21B",0
"METTL21C",0
"METTL22",0
"METTL23",0
"METTL24",0
"METTL25",0
"METTL26",0
"METTL2A",0
"METTL2B",0
"METTL3",0
"METTL4",0
"METTL5",0
"METTL6",0
"METTL7A",1.8014
"METTL7B",-0.1818
"METTL8",-1.088
"METTL9",0
"MEX3A",0
"MEX3B",0
"MEX3C",0
"MEX3D",0
"MFAP1",0
"MFAP2",0
"MFAP3",0
"MFAP3L",0.0946
"MFAP3L",-0.3113
"MFAP4",0
"MFAP5",0
"MFF",0
"MFGE8",0.0345
"MFGE8",-0.1594
"MFHAS1",0
"MFI2",0
"MFN1",0
"MFN2",0
"MFNG",1.0604
"MFNG",-0.0302
"MFRP",0
"MFSD1",0.5571
"MFSD10",0
"MFSD11",0
"MFSD12",0
"MFSD13A",0
"MFSD14A",0
"MFSD14B",0
"MFSD14C",0
"MFSD2",-0.7569
"MFSD2A",0
"MFSD2B",0
"MFSD3",1.5757
"MFSD4A",0
"MFSD4B",0
"MFSD5",0
"MFSD6",0
"MFSD6L",0
"MFSD7",0
"MFSD8",0
"MFSD9",0
"MG61",0
"MGA",0.0326
"MGA",0.1264
"MGA",0.2589
"MGAM",0
"MGAM2",0
"MGARP",0
"MGAT1",0
"MGAT2",0
"MGAT3",0
"MGAT4A",0
"MGAT4B",-2.1079
"MGAT4C",0.111
"MGAT4D",0
"MGAT5",0.1711
"MGAT5B",0
"MGB1",0
"MGC:5244",0
"MGC10334",0
"MGC10471",0
"MGC10520",0
"MGC10715",0
"MGC10731",0
"MGC10764",0
"MGC10765",0
"MGC10771",0
"MGC10772",0
"MGC10791",0
"MGC10796",0
"MGC10814",0
"MGC10818",0
"MGC10848",0
"MGC10902",0
"MGC10924",0
"MGC10946",0
"MGC10963",0
"MGC10986",0
"MGC10993",0
"MGC11230",0
"MGC11242",0
"MGC11256",0
"MGC11257",-0.3227
"MGC11266",0
"MGC11271",0
"MGC11279",0
"MGC11332",1.3799
"MGC11332",-0.5356
"MGC11335",0
"MGC11349",0
"MGC11352",0
"MGC1136",0
"MGC1203",0
"MGC1223",0
"MGC12904",0
"MGC13005",0
"MGC15634",0.2023
"MGC16169",-0.2958
"MGC16384",0
"MGC17330",-0.501
"MGC17330",-0.3237
"MGC21874",-0.3295
"MGC2217",0
"MGC2376",0
"MGC2383",0
"MGC24039",0.1467
"MGC24039",-0.1094
"MGC24039",0.2096
"MGC24103",0
"MGC24125",-0.1432
"MGC2454",0
"MGC2463",0
"MGC2470",0
"MGC2479",0
"MGC2487",0
"MGC2491",0
"MGC2494",0
"MGC2508",0
"MGC2550",0
"MGC2577",0
"MGC2592",0
"MGC2594",0
"MGC2601",0
"MGC2603",0
"MGC2615",0
"MGC2616",0
"MGC2628",0
"MGC26356",0.1832
"MGC2652",0
"MGC2654",0
"MGC2655",0
"MGC2656",0
"MGC2668",0
"MGC26963",-0.0649
"MGC2718",0
"MGC2731",0
"MGC2742",0
"MGC2745",0
"MGC2747",0
"MGC2752",0
"MGC2771",0
"MGC2776",0
"MGC2780",0
"MGC2827",0
"MGC2835",0
"MGC2849",0
"MGC2875",0
"MGC2963",0
"MGC29671",-0.4205
"MGC29891",0.5637
"MGC29891",-0.0035
"MGC2991",0
"MGC3020",0
"MGC3032",0
"MGC3035",0
"MGC3036",0
"MGC3037",0
"MGC3038",0
"MGC3048",0
"MGC3062",0
"MGC3067",0
"MGC3103",0
"MGC3113",0
"MGC3121",0
"MGC3123",0
"MGC3129",0
"MGC3130",0
"MGC3133",0
"MGC3136",0
"MGC3146",0
"MGC3156",0
"MGC3162",0
"MGC3178",0
"MGC3180",0
"MGC3184",0
"MGC3196",0
"MGC3213",0
"MGC3260",0
"MGC3262",0
"MGC3265",0
"MGC3279",0
"MGC3295",0
"MGC3329",0
"MGC34796",0
"MGC3731",0
"MGC3771",0
"MGC4054",0
"MGC4090",0
"MGC4093",0
"MGC4161",0
"MGC4170",0
"MGC4171",0
"MGC4172",0
"MGC4174",0
"MGC4179",0
"MGC4276",0
"MGC4278",0
"MGC4289",0
"MGC4293",0
"MGC4294",0
"MGC4309",0
"MGC4342",0
"MGC4368",0
"MGC4504",0
"MGC4606",0
"MGC4645",0
"MGC4659",0
"MGC4663",0
"MGC4692",0
"MGC4827",0
"MGC4859",0.0556
"MGC5139",-4.8838
"MGC5178",0
"MGC52110",-0.406
"MGC5242",0
"MGC5297",0
"MGC5302",0
"MGC5306",0
"MGC5338",0
"MGC5347",0
"MGC5350",0
"MGC5356",0
"MGC5363",0
"MGC5370",-0.3393
"MGC5384",0
"MGC5395",0
"MGC5499",0
"MGC5509",0
"MGC5528",0
"MGC5540",0
"MGC5560",0
"MGC5566",0
"MGC5585",0
"MGC5590",0
"MGC5601",0
"MGC5627",0
"MGC61571",-0.5125
"MGC7036",-0.2339
"MGC70870",-0.9487
"MGC8407",0
"MGC861",0
"MGC955",0
"MGC9712",-2.6224
"MGEA5",0
"MGLL",0
"mGluR1",0
"mGluR1beta",0
"mGluR7",0
"mGluR8c",0
"MGME1",0
"MGMT",0
"MGP",0
"MGRN1",0
"MGST1",0
"MGST2",0
"MGST3",0
"MHCBFB",0
"MHS4R2",0
"MIA",0
"MIA2",-0.3416
"MIA2",-0.0591
"MIA3",0
"MIB1",0
"MIB2",-4.3859
"MIBP",0
"MIC1",0
"MICA",0
"MICAL1",0.7112
"MICAL2",-0.7956
"MICAL2",-0.2036
"MICAL3",0
"MICALCL",0
"MICALL1",0
"MICALL2",-0.2416
"MICALL2",0.4795
"MICB",0
"MICU2",0
"MICU3",0
"MID1",-0.5417
"MID1",-1.7509
"MID1IP1",0.0951
"MID2",0.5549
"MIDN",-0.3795
"MIEF1",0
"MIEF2",0
"MIEN1",0
"MIER1",-5.3292
"MIER1",0.9315
"MIER1",-0.2266
"MIER2",-1.1406
"MIER2",0.0249
"MIER3",0
"MIF",-0.1657
"MIF4GD",0
"MIGA1",0
"MIGA2",0
"MIHC",0
"MIIP",0
"MIL1",0
"MILD1",0
"MILR1",0
"MI0.0",0
"MINK",0
"MINK1",0
"MINOR",0
"MINOS1",0
"MINPP1",-0.5757
"MIOS",0
"MIOX",0
"MIP",0.3621
"MIPEP",-0.6084
"MIPOL1",0
"MIR",0
"MIR cl-10",0
"MIR1-1HG",0
"MIR101-2",0
"MIR105-1",0
"MIR106A",0
"MIR106B",0
"MIR1182",0
"MIR124-1",0
"MIR124-2",0
"MIR126",0
"MIR1273F",0
"MIR129-1",0
"MIR133B",0
"MIR147A",0
"MIR148A",0
"MIR153-2",0
"MIR17HG",0
"MIR181A1",0
"MIR181A2",0
"MIR181B2",0
"MIR182",0
"MIR183",0
"MIR188",0
"MIR199B",0
"MIR19B2",0
"MIR204",0
"MIR219A2",0
"MIR221",0
"MIR222",0
"MIR223",0
"MIR224",0
"MIR23B",0
"MIR24-1",0
"MIR25",0
"MIR27B",0
"MIR29A",0
"MIR29B1",0
"MIR30B",0
"MIR30D",0
"MIR31",0
"MIR31HG",0
"MIR32",0
"MIR320A",0
"MIR339",0
"MIR3648",0
"MIR3662",0
"MIR455",0
"MIR503",0
"MIR503HG",0
"MIR504",0
"MIR509-1",0
"MIR548AA1",0
"MIR548D1",0
"MIR567",0
"MIR600HG",0
"MIR6087",0
"MIR622",0
"MIR640",0
"MIR671",0
"MIR92A2",0
"MIR93",0
"MIR96",0
"MIR98",0
"MIRLET7A1",0
"MIRLET7D",0
"MIRLET7F1",0
"MIRLET7F2",0
"MIS12",0
"MIS18A",0
"MIS18BP1",0
"MISP",0
"MISP3",0
"MITD1",0
"MITF",-0.0777
"MITF",-0.3015
"MITF",0.1169
"MIXL1",0.2481
"MIZF",-0.2159
"MIZF",-0.7585
"MKI67",0.1243
"MKKS",-0.7606
"MKKS",-5.3431
"MKL1",0.0744
"MKL2",-0.5988
"MKLN1",0
"MKNK1",0
"MKNK2",0.1417
"MKNK2",0.1268
"mkp",0
"MKP-7",0
"MKPX",0
"MKRN1",0
"MKRN2",0
"MKRN2OS",0
"MKRN3",0
"MKRN4",0
"MKS1",0.0213
"MKX",0.0012
"MKX",0.1152
"MLA0.0",0
"MLC1",0
"MLE1",0
"MLEC",0
"MLF1",0
"MLF1IP",0.0501
"MLF2",0.1449
"MLH1",0
"MLH3",0.0049
"MLIP",0
"MLK4",0
"MLKL",0
"mlklak",0
"MLL",-1.8565
"MLL",0.025
"MLL2",0.4311
"MLL2",0.0115
"MLL3",0.1826
"MLL3",-0.4856
"MLL3",-0.0509
"MLL5",0.0048
"MLL5",-0.0648
"MLLT1",-0.1908
"MLLT1",-0.4678
"MLLT10",-0.3979
"MLLT10",-0.1809
"MLLT10",0.23
"MLLT11",2.6432
"MLLT3",0.0327
"MLLT3",-0.5755
"MLLT4",0
"MLLT4-AS1",0
"MLLT6",-0.0785
"MLLT6",-3.0087
"MLLT7",-0.2703
"MLLT7",-0.0115
"MLN",0
"MLN51",0
"MLNR",0
"MLPH",0
"MLSN1",0
"MLSN2",0
"MLST8",0
"MLX",2.1027
"MLX",0.236
"MLX",0.7001
"MLXIP",-2.3727
"MLXIP",-0.2764
"MLXIPL",-0.2288
"MLXIPL",-0.699
"MLYCD",0
"mm-1",0
"MMAA",0
"MMAB",0.0017
"MMAB",0.019
"MMAC1",0
"MMACHC",0
"MMADHC",0
"MMD",0.086
"MMD2",0
"MME",0
"MMEL1",0
"MMGT1",0
"MMP1",0.2034
"MMP10",-0.1657
"MMP11",0
"MMP12",0
"MMP13",0
"MMP14",0
"MMP15",0
"MMP16",0
"MMP17",0
"MMP19",0.1172
"MMP19",0.1244
"MMP2",-0.3119
"MMP20",0
"MMP21",0
"MMP23A",0
"MMP23B",0
"MMP24",-1e-04
"MMP25",0
"MMP26",0
"MMP27",0
"MMP28",-0.0873
"MMP3",-0.1312
"MMP7",0
"MMP8",0
"MMP9",0
"MMPL1",0
"MMRN1",0
"MMRN2",0.1256
"MMRN2",-0.1445
"MMS19",0
"MMS19L",-0.1479
"MMS19L",-0.7842
"MMS22L",0
"MN1",-0.4846
"M0.0B",0.0321
"M0.0B",-0.4062
"M0.0T1",-0.282
"mnb",0
"MND1",0
"MNDA",-0.1654
"MNS1",0
"MNT",-1.0776
"MNX1",0
"MOAP1",0
"MOB1A",0
"MOB1B",0
"MOB2",0
"MOB3A",0
"MOB3B",0
"MOB3C",0
"MOB4",0
"MOBK1B",0.2899
"MOBK1B",-0.0052
"MOBKL2B",-0.697
"MOBKL2B",-0.7906
"MOBP",0
"MOCOS",-0.3639
"MOCS2",0
"MOCS3",0
"MOG",-0.2001
"MOG1",0
"MOGAT1",0
"MOGAT2",0
"MOGAT3",0
"MOGS",0
"MOK",0
"MON1B",-1.8612
"MON1B",0.2678
"MON1B",-0.0456
"MON2",0
"mop-1",0
"mop-4",0
"MOP9",0
"MOR1",0
"MORC",0
"MORC1",0
"MORC3",0
"MORC4",0
"MORF",0
"MORF4",0
"MORF4L1",0.2037
"MORF4L1",0.4421
"MORF4L2",-0.6025
"MORF4L2",0.2658
"MORN1",0
"MORN2",0
"MORN3",-0.2876
"MORN4",0
"MORN5",0
"MOS",0
"MOSPD1",0
"MOSPD2",0
"MOSPD3",0
"MOST-1",0
"MOST2",0
"MOT8",0
"MOV10",0.5123
"MOV10L1",0
"MOXD1",0
"MOZCBP",0
"MP1",0
"MPC1",0
"MPC1L",0
"MPC2",0
"MPDU1",0
"MPDZ",0.0995
"MPDZ",-0.1487
"MPEG1",0
"MPG",-0.5449
"MPHOSPH10",0
"MPHOSPH6",-0.9401
"MPHOSPH6",0.262
"MPHOSPH8",0
"MPHOSPH9",0
"MPI",-1.4688
"MPL",0
"MPLKIP",0
"MPND",0
"MPO",0
"MPP1",0
"MPP2",0
"MPP3",0.1285
"MPP3",0.397
"MPP5",0.8682
"MPP5",-0.0047
"MPP6",0
"MPP7",0.1588
"MPP7",-0.3312
"mpp9",0
"MPPE1",-0.4583
"MPPE1",-0.2731
"MPPED1",0
"MPPED2",-0.0299
"MPPED2",0.0841
"MPRIP",0
"MPST",0
"MPV17",-1.0715
"MPV17L",0
"MPV17L2",0
"MPZ",0
"MPZL1",0
"MPZL2",0
"MPZL3",0
"MR1",-0.1797
"MR1",-0.6494
"MR1B",0
"MR1C",0
"MR1D",0
"MRAP",0
"MRAP2",0
"MRAS",0
"MRC1",0
"MRC2",0
"MRE11A",0
"MREG",0
"MRF-1",0
"MRFAP1",0
"MRFAP1L1",0
"MRG1",0
"MRG15",0
"MRGBP",0
"MRGPRD",0
"MRGPRE",-0.7637
"MRGPRF",0
"MRGPRG",0
"MRGPRX1",0
"MRGPRX2",0
"MRGPRX3",0
"MRGPRX4",-0.7095
"MRI1",0
"MRLC2",-0.0588
"MRLC2",-0.0811
"MRM1",0
"MRM2",0
"MRM3",0
"MRO",0
"MROH1",0
"MROH2B",0
"MROH5",0
"MROH6",0
"MROH7",0
"MROH9",0
"MRP3",0
"MRPL1",0
"MRPL10",0
"MRPL11",0
"MRPL12",-0.2785
"MRPL13",0
"MRPL14",0
"MRPL15",0
"MRPL16",0
"MRPL17",-0.3517
"MRPL18",0
"MRPL19",0
"MRPL2",0
"MRPL20",0
"MRPL21",0
"MRPL22",0
"MRPL23",-0.3074
"MRPL24",0
"MRPL27",0
"MRPL28",-0.0366
"MRPL3",0
"MRPL30",-0.3372
"MRPL30",0.1133
"MRPL30",0.8804
"MRPL32",0
"MRPL33",0
"MRPL34",0
"MRPL35",0
"MRPL36",0
"MRPL37",0
"MRPL38",0
"MRPL4",0
"MRPL40",0
"MRPL41",0
"MRPL42",0
"MRPL43",0
"MRPL44",0
"MRPL46",0
"MRPL47",0
"MRPL48",0
"MRPL49",0
"MRPL50",0
"MRPL51",0
"MRPL52",0
"MRPL53",0
"MRPL54",0
"MRPL55",0
"MRPL57",0
"MRPL58",0
"MRPL9",0
"MRPS10",0
"MRPS11",0
"MRPS12",0
"MRPS14",-0.2821
"MRPS15",0
"MRPS16",0
"MRPS17",0
"MRPS18a",0
"MRPS18A",0
"MRPS18B",-0.3062
"MRPS18C",0
"MRPS2",0
"MRPS21",0
"MRPS22",0
"MRPS23",0
"MRPS24",0
"MRPS25",0
"MRPS26",-0.2182
"MRPS27",2.1053
"MRPS28",-0.0515
"MRPS30",0
"MRPS31",0.0459
"MRPS33",0
"MRPS34",0
"MRPS35",0
"MRPS36",0
"MRPS5",0
"MRPS6",0
"MRPS7",0
"MRPS9",0
"MRRF",0
"MRRFP1",0
"MRS2",0
"MRS2L",-0.8416
"MRTO4",0
"MRVI1",0
"MS4A1",0
"MS4A10",0
"MS4A12",0
"MS4A13",0
"MS4A14",0
"MS4A15",0
"MS4A2",0
"MS4A3",0
"MS4A4",0
"MS4A4A",7e-04
"MS4A5",0
"MS4A6",0
"MS4A6A",0
"MS4A6E",0
"MS4A7",0
"MS4A8",0
"MSANTD1",0
"MSANTD2",0
"MSANTD3",0
"MSANTD3-TMEFF1",0
"MSANTD4",0
"MSC",0.1224
"MSF",0
"MSGN1",0
"MSH2",0.0671
"MSH3",0.0146
"MSH3",-0.1736
"MSH4",0
"MSH5",0
"MSH6",-0.1824
"MSI1",0
"MSI2",0.6878
"MSI2",-0.5077
"MSL1",0
"MSL2",0
"MSL3",0
"MSL3L1",0.0067
"MSL3L1",0.2372
"MSLN",0
"MSMB",0
"MSMO1",0
"MSMP",0
"MSN",0
"mspl",0
"msps",0
"MSR1",0
"MSRA",2.9262
"MSRA",0.1091
"MSRB1",0
"MSRB2",0.0735
"MSRB3",0
"MSS51",0
"MST1",0
"MST1R",0
"MST4",0
"MSTN",0
"MSTO1",-0.0108
"MSTP032",0
"MSTP9",-0.1092
"MSX1",0.0837
"MSX1",0.9146
"MSX2",-0.1464
"MT1A",0
"MT1B",0
"MT1E",-0.3013
"MT1F",0
"MT1H",0
"MT1P1",0
"MT1X",0
"MT2A",0
"MT3",0
"MT4",0
"MTA1",-1.431
"MTA1",0.1934
"MTA2",-0.6675
"MTA3",-1.6975
"MTA3",0.0444
"MTAP",-0.4386
"MTAP",-0.2434
"MTAP",0.216
"MTAP44",0
"MTBP",0.172
"MTBP",0.0124
"MTBT1",0
"MTCH1",0
"MTCH2",0
"MTCL1",0
"MTCP1",0
"MTCP1NB",0
"MTDH",0.1171
"MTERF",-0.4378
"MTERF",-0.0176
"MTERF",0.2395
"MTERF1",0
"MTERF2",0
"MTERF3",0
"MTERF4",0
"MTERFD1",0
"MTERFD3",-0.4207
"MTF1",-9.9724
"MTF2",0
"MTFMT",0
"MTFP1",0
"MTFR1",0
"MTFR1L",0
"MTFR2",0
"MTG1",0.058
"MTG2",0
"MTG8",0
"MTHFD1",-0.1839
"MTHFD1L",0.1406
"MTHFD1L",-1.0417
"MTHFD2",0
"MTHFD2L",0
"MTHFR",0
"MTHFS",0
"MTHFSD",0
"MTIF2",0
"MTIF3",0
"MTL5",0
"MTM1",0
"MTMR1",0
"MTMR10",0
"MTMR11",-0.5271
"MTMR11",-0.312
"MTMR12",0
"MTMR14",0
"MTMR2",-1.1268
"MTMR2",0.2903
"MTMR3",-0.7274
"MTMR4",-0.1899
"MTMR4",-0.5895
"MTMR6",-0.3337
"MTMR6",0.1948
"MTMR7",0
"MTMR8",0
"MTMR9",0.3004
"MTMR9",-0.4196
"MTNR1A",0
"MTNR1B",0
"MTO1",0
"MTOR",0
"MTPAP",0
"MTPN",0
"MTR",0
"MTR1",0
"MTRF1",0
"MTRF1L",0
"MTRNR2L1",0
"MTRNR2L10",0
"MTRNR2L2",0
"MTRNR2L3",0
"MTRNR2L4",0
"MTRNR2L5",0
"MTRNR2L6",0
"MTRNR2L7",0
"MTRNR2L8",0
"MTRR",0
"MTSS1",0
"MTSS1L",0
"MTTP",0
"MTURN",0
"MTUS1",-0.4047
"MTUS2",0
"MTX1",0
"MTX2",0
"MTX3",0
"MUC1",-0.3163
"MUC12",0
"MUC15",-0.5184
"MUC16",0
"MUC17",0
"MUC20",0
"MUC21",0
"MUC22",0
"MUC3",0
"MUC3A",0
"MUC3B",0
"MUC4",0
"MUC5AC",0
"MUC5B",-0.4174
"MUC5B",-0.0095
"MUC5B",0.0914
"MUC6",0
"MUC7",0
"MUC8",0
"MUCDHL",0
"MUCL1",0
"MUL1",0
"MUM1",0
"MUM1L1",0
"MURC",0
"MUS81",0
"MUSK",0
"MUSTN1",0
"MUT",0
"MUTYH",0
"MVB12A",0
"MVB12B",0
"MVD",0
"MVK",-0.2307
"MVK",-0.5453
"MVP",0
"MX1",0
"MX2",0
"MXD1",0.344
"MXD1",0.6488
"MXD3",0.0672
"MXD3",-0.4003
"MXD4",0.2391
"MXD4",0.08
"MXI1",-0.223
"MXRA5",0
"MXRA7",0
"MXRA8",-0.2006
"MXRA8",0.1338
"MY014",0
"MYADM",0
"MYADML2",0
"MYB",-0.0777
"MYBBP1A",1.1251
"MYBL1",-0.2978
"MYBL1",-0.5345
"MYBL2",1.4884
"MYBPC1",0
"MYBPC2",0
"MYBPC3",-0.2643
"MYBPH",0
"MYBPHL",0
"MYC",-0.4503
"MYC",0.2097
"MYCBP",-0.0689
"MYCBP",0.0411
"MYCBP2",0.6262
"MYCBP2",-2.4863
"MYCBP2-AS1",0
"MYCL",0
"MYCL1",-0.1144
"MYCL1",-0.2645
"MYCL2",0
"MYCN",5.2472
"MYCN",0.42
"MYCT1",0
"MYD88",0
"MYDGF",0
"MYEF2",-0.1585
"MYEOV",0
"MYF5",-0.0613
"MYF6",-0.0511
"MYG1",0
"MYH1",0
"MYH10",-0.0605
"MYH10",-0.2809
"MYH10",-0.074
"MYH11",0
"MYH13",0
"MYH14",0.1926
"MYH14",-0.7992
"MYH15",0.0443
"MYH16",0
"MYH2",-0.1373
"MYH3",0
"MYH4",0
"MYH6",0
"MYH7",-0.0797
"MYH7B",0
"MYH8",0
"MYH9",0
"MYL1",0
"MYL10",0
"MYL12A",0
"MYL2",0
"MYL3",0
"MYL4",0
"MYL5",0
"MYL6",0
"MYL6B",0
"MYL7",0
"MYL9",0.046
"MYLIP",-0.0836
"MYLK",2.3055
"MYLK2",0
"MYLK3",0
"MYLK4",0
"MYLPF",0
"MYNN",-0.2552
"MYO10",0.2018
"MYO10",-0.1169
"MYO10",-0.5645
"MYO15",0
"MYO15A",0
"MYO15B",-0.0429
"MYO16",0
"MYO18A",-0.3731
"MYO18B",0
"MYO19",0
"MYO1A",0
"MYO1B",0
"MYO1C",0
"MYO1D",0
"MYO1E",-1.4873
"MYO1F",0.1962
"MYO1F",0.0501
"MYO1G",0
"MYO3A",0
"MYO3B",-0.2107
"MYO3B",-0.3189
"MYO5A",0.9184
"MYO5A",0.6799
"MYO5B",0.0518
"MYO5C",0.061
"MYO6",-1.7009
"MYO6",-3.1756
"MYO7A",0
"MYO7B",-0.7198
"MYO9A",0
"MYO9b",0
"MYO9B",0.0601
"MYO9B",2.0642
"MYOC",0
"MYOCD",0.0704
"MYOD1",-3.1349
"MYOF",0
"MYOG",0.0063
"MYOG",-0.4885
"MYOHD1",-1.1982
"MYOHD1",-0.1339
"MYOM1",0
"MYOM2",0
"MYOM3",0
"MYOT",0
"MYOZ",0
"MYOZ1",0
"MYOZ2",0
"MYOZ3",0
"MYPN",0
"MYPOP",0
"MYRF",0
"MYRIP",0
"MYSM1",0
"MYST1",0.1484
"MYST2",-0.4755
"MYST3",-0.5034
"MYST4",-0.1641
"MYST4",-0.0099
"MYT1",-0.2819
"MYT1L",-0.1747
"MYT1L",0.0851
"MYT2",0
"MZB1",0
"MZF1",0.0346
"MZT1",0
"MZT2A",0
"MZT2B",0
"N-PAC",-0.6314
"N-PAC",-0.2691
"N1",0
"N2",0
"N33",0
"N4BP1",-0.2566
"N4BP2",-0.1192
"N4BP2",0.1755
"N4BP2L1",0
"N4BP2L2",0
"N4BP3",0
"N6AMT1",0
"N6AMT2",0
"0.0A10",0
"0.0A11",0
"0.0A15",0
"0.0A16",0
"0.0A20",0
"0.0A25",0
"0.0A30",0
"0.0A35",0
"0.0A38",0
"0.0A40",0
"0.0A50",0
"0.0A60",0
"0.0AA",0
"0.0ALAD2",0
"0.0aladase II",0
"0.0ALADASEL",0
"0.0ALADL1",0
"0.0ALADL2",0
"0.0B1",-0.0542
"0.0B1",-1.507
"0.0B2",-0.5295
"0.0B2",0.5001
"0.0BP1",0
"0.0BP2",0
"0.0C",0
"0.0CA",0
"0.0CA2",0
"0.0CAD",0
"0.0CAP1",0
"0.0CC1",0
"0.0CC2",0
"0.0ChR",0
"0.0CP",0
"0.0D(P)+ -dependent malic enzyme",0
"0.0DK",-0.3642
"0.0DK",-4.298
"0.0DK2",0
"0.0DSYN1",1.0107
"0.0000",0
"0.0F1",0
"0.0G",-0.3025
"0.0G",0.4853
"0.0G-7",0
"0.0G13",0
"0.0G14",0
"0.0G18",0
"0.0G19",0
"0.0G8",0
"0.0GA",0
"0.0GK",0
"0.0GLU",0
"0.0GPA",0
"0.0GS",0
"0.0IF1",0
"0.0IP",0
"0.0K1",0
"0.0KAP95",0
"0.0LCN",0
"0.0MPT",0
"0.0NOG",-0.0422
"0.0NOGNB",0
"0.0NOS1",0
"0.0NOS2",0
"0.0NOS3",0.4754
"0.0NP",0
"0.0NS",0
"0.0P1L1",0
"0.0P1L2",-0.134
"0.0P1L3",0
"0.0P1L4",0
"0.0P1L5",-0.3874
"0.0P1L5",-0.919
"0.0P5",-0.0987
"0.0PA",0
"0.0PB",0
"0.0PEPLD",0
"0.0PG",0.67
"0.0PG",-0.265
"0.0PRT",0
"0.0PRT1",0
"0.0PSA",0
"0.0RF",0.0733
"0.0RFL",0.2777
"0.0RG1",-0.4495
"0.0RG1",0.2304
"0.0RG1L",0.5493
"0.0RR",0
"0.0RS",0.0049
"0.0RS2",-1.4992
"0.0SP",0
"0.0T1",0
"0.0T10",0
"0.0T11",0
"0.0T12",0
"0.0T14",-1.3856
"0.0T15",0
"0.0T16",0
"0.0T2",0
"0.0T6",0
"0.0T8",0
"0.0T8L",0
"0.0T9",-0.5952
"0.0TD1",0
"0.0V1",0
"0.0V2",0
"0.0V3",-0.4663
"0.0XD",0
"0.0XE",0
"NB-1",0
"NBAS",0
"NBC",0
"NBC4",0
"NBEA",0
"NBEAL1",0
"NBEAL2",-0.3489
"NBN",0
"NBPF1",0
"NBPF10",-0.1329
"NBPF10",-0.4625
"NBPF11",-0.6557
"NBPF11",0.4996
"NBPF14",-3.594
"NBPF15",-0.1937
"NBPF20",1.8519
"NBPF22P",0
"NBPF3",0
"NBPF4",0
"NBPF6",0
"NBPF7",0
"NBPF9",0
"NBR",0
"NBR1",0.1685
"NBR2",-0.203
"NCA",0
"NCALD",-0.4433
"NCAM",0
"NCAM1",0
"NCAM2",0
"NCAN",0
"NCAPD2",0.11
"NCAPD3",-0.9786
"NCAPG",-0.0771
"NCAPG2",0.2807
"NCAPH",1.4244
"NCAPH2",-0.2418
"NCAPH2",-0.1901
"NCBP1",-0.23
"NCBP2",0.056
"NCBP2",-2.9012
"NCBP2L",0
"NCBP3",0
"NCCRP1",0
"NCDN",0
"NCEH1",0
"NCF1",0
"NCF1B",0
"NCF2",3.3718
"NCF4",0
"NCK1",-1.7837
"NCK2",0
"NCKAP1",0
"NCKAP1L",0
"NCKAP5",0
"NCKIPSD",0.0671
"NCKX",0
"NCKX3",0
"NCL",0
"NCLN",1.0794
"NCLN",-0.2054
"NCMAP",0
"NCOA1",-0.1123
"NCOA2",-0.0205
"NCOA3",-1.1196
"NCOA3",-0.3839
"NCOA3",-0.4964
"NCOA4",-0.6276
"NCOA4",-3.7099
"NCOA5",-0.2026
"NCOA5",-0.0579
"NCOA6",1.0269
